https://tribuna.com/en/news/2025-11-26-barcelona-are-streak-of-53-consecutive-matches-with-goals-came-to-an-end	goal_less.txt
https://www.barcablaugranes.com/2025/6/18/24451409/official-barcelona-sign-joan-garcia-from-espanyol	garcia_contract.txt
https://www.beinsports.com/en-us/soccer/la-liga/articles/official-frenkie-de-jong-extends-his-contract-with-barcelona-until-2029-2025-10-15?app_v2=true%2Fformazioni	Frenkie-contract.txt
https://www.beinsports.com/en-us/soccer/la-liga/articles/official-frenkie-de-jong-extends-his-contract-with-barcelona-until-2029-2025-10-15?app_v2=true%2Fformazioni	Frenkie-contract.txt
https://en.wikipedia.org/wiki/Marcus_Rashford	Rashford_loans.txt
https://en.wikipedia.org/wiki/Pedri	pedri_wiki
https://barcauniversal.com/official-barcelona-defensive-talent-secures-deadline-day-loan-exit/	elche_loan.txt
https://www.goal.com/en/lists/nico-williams-u-turn-barcelona-target-ten-year-contract-athletic-club-release-clause-increase/blt051633fd201bea2d	nico.txt
https://www.nytimes.com/athletic/live-blogs/ballon-dor-2025-live-updates-winners-time-result/26ouotchoNbJ/brABC6eGL7jK/	dembele.txt
https://www.uefa.com/uefachampionsleague/news/029d-1ec96c30aa3f-f6868c869cbd-1000--ousmane-dembele-wins-2025-men-s-ballon-d-or/	bo_2025.txt
https://www.barcablaugranes.com/2025/5/7/24425163/fc-barcelona-news-7-may-2025-barca-eliminated-champions-league-heartbreaking-loss-inter-milan	champions_elimination.txt
https://www.barcablaugranes.com/2025/6/18/24451409/official-barcelona-sign-joan-garcia-from-espanyol	garcia_contract.txt
https://fbref.com/en/squads/206d90db/2025-2026/all_comps/Barcelona-Stats-All-Competitions	appearances.txt
https://www.theguardian.com/football/2021/mar/07/joan-laporta-is-elected-as-barcelona-president-for-a-second-time	laporta.txt
https://www.pulse.com.gh/articles/sports/uefa-202526-rankings-real-madrid-on-top-as-liverpool-chelsea-and-barcelona-chase-2025081311253188300	ranking.txt
https://www.laliga.com/en-GB/news/comparison-real-madrid-fc-barcelona-titles	spain_titles.txt
https://www.laliga.com/en-GB/news/comparison-real-madrid-fc-barcelona-titles	spain_titles.txt
https://tribuna.com/en/news/2025-09-09-bixente-lizarazu-questioning-didier-deschamps-professionalism-is-quite-pathetic/	stadiums.txt
https://www.catalannews.com/sports/item/fc-barcelona-camp-nou-return-november-22	campnou_return.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://au.sports.yahoo.com/completed-barcelona-transfers-far-2025-134054068.html?utm_source=chatgpt.com&guccounter=1&guce_referrer=aHR0cHM6Ly9jaGF0Z3B0LmNvbS8&guce_referrer_sig=AQAAADDfzIHPBTMCGGwiJkQvAJckDPaUVOL6KY_XhAi6kYuRMYI_HNxudHzSZH8Gq_uEqIhm9Kv7E1QYKRIQeFaxI9B72fVOQsIgw_xBX0oojjWXGeV1Ufx371aE2cvfNl6bGjqBfm2mhFLpbnAKjM4jPRCd_W6-WsjnrEvn1seMpWFk	transferts.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://www.fcbarcelonanoticias.com/en/transfers/ansu-inigo-pau-victor-all-of-barca-departures_314436_102_amp.html	transferts_out.txt
https://www.beinsports.com/en-us/soccer/uefa-champions-league/articles/why-is-lamine-yamal-missing-barcelona-s-champions-league-clash-against-newcastle-united-2025-09-18	lamine_missing.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	lewy_scoring.txt
https://www.fcbarcelonanoticias.com/en/preseason/fc-barcelona-preseason-asia-tour-2025-calendar_313086_102.html	preseason.txt
https://www.fcbarcelonanoticias.com/en/transfers/ansu-inigo-pau-victor-all-of-barca-departures_314436_102_amp.html	transferts_out.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://www.fcbarcelona.com/en/football/first-team/squad	squad.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	season-wiki.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	2025_sumarry.txt
https://www.fcbarcelonanoticias.com/en/transfers/ansu-inigo-pau-victor-all-of-barca-departures_314436_102_amp.html	transferts_out.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	chelsea.txt
https://en.wikipedia.org/wiki/2025%E2%80%9326_FC_Barcelona_season	chelsea.txt
https://www.fcbarcelona.es/es/ficha/2546055/alta-de-socio-online	socio.txt
https://ww25.lafadaclub.com/what-is-la-masia/?subid1=20251128-0549-4919-8c71-7f9413970153	masia.txt
https://www.fcbarcelona.com/en/tickets/	ticket.txt
https://www.fcbarcelona.com/en/tickets/camp-nou-experience	camp_nou_visit.txt
https://www.fcbarcelona.com/en/socios/hacerse-socio	card.txt
https://www.fcbarcelona.es/es/ficha/756320/renovacion-abono	renew.txt
https://www.fcbarcelona.com/en/club/facilities/spotify-camp-nou/conditions	camp_nou_entrance.txt
https://www.fcbarcelona.com/en/club/press	accreditation_campnou.txt
https://www.fcbarcelona.com/en/legal-notices	complaints.txt
https://www.fcbarcelona.com/fcbarcelona/document/2024/06/25/0ca83426-0c57-447f-90d1-f4b067bffb8b/Protect6-RecruitingandEmploymentStandards.pdf	Protect6-RecruitingandEmploymentStandards.pdf
https://foundation.fcbarcelona.com/en/our-work/alliances	foundation_barça.txt
https://barcavision.fcbarcelona.com/legal-terms/	logo-use.txt
https://9campnou.com/all-you-need-to-know-about-fc-barcelona-training-sessions-2021-guide/	barça_training.txt
https://www.fcbarcelona.com/en/socis/tramits-i-gestions/actualitza-les-teves-dades	barça_membership.txt
https://seekward.com/fr/football/how-to-apply-and-join-fc-barcelona-football-club-academy/	enter_masia.txt
https://www.footballtransfers.com/en/transfer-news/es-primera-division/2025/05/barcelona-awards-2024-25-best-worst-player-best-worst-transfer-top-scorer	season_summary.txt
https://www.footballtransfers.com/en/transfer-news/es-primera-division/2025/05/barcelona-awards-2024-25-best-worst-player-best-worst-transfer-top-scorer	season_summary.txt
https://www.espn.com/soccer/story/_/id/38201929/barcelona-announce-deco-sporting-director-3-year-deal	sporting_director.txt
https://www.espn.co.uk/football/report/_/gameId/748153	barça_mallorca.txt
https://www.espn.co.uk/football/report/_/gameId/748153	barça_mallorca.txt
https://www.barcablaugranes.com/barcelona-news/102589/fc-barcelona-news-2-october-2025-barca-first-loss-psg-champions-league	barça_loss.txt
https://www.espn.com/soccer/report/_/gameId/748215	sevilla_barça.txt
https://www.statmuse.com/fc/ask?q=barcelona+goals+in+the+25%2F26+so+far&l=ucl	champions_scored.txt
https://www.fcbarcelona.com/en/football/first-team/news/4314453/lamine-yamal-is-the-fc-barcelona-no10	lamine_10.txt
https://www.barcablaugranes.com/2025/6/18/24451409/official-barcelona-sign-joan-garcia-from-espanyol	garcia_contract.txt
https://www.barcablaugranes.com/2025/7/23/24471303/its-official-barcelona-sign-marcus-rashford-from-man-utd-on-season-long-loan	rashford_loan
https://www.barcablaugranes.com/2025/7/23/24471303/its-official-barcelona-sign-marcus-rashford-from-man-utd-on-season-long-loan	rashford_loan
https://www.beinsports.com/en-us/soccer/la-liga/articles/official-frenkie-de-jong-extends-his-contract-with-barcelona-until-2029-2025-10-15?app_v2=true%2Fformazioni	Frenkie-contract.txt
https://www.goal.com/en/lists/nico-williams-u-turn-barcelona-target-ten-year-contract-athletic-club-release-clause-increase/blt051633fd201bea2d	nico.txt
https://www.nytimes.com/athletic/live-blogs/ballon-dor-2025-live-updates-winners-time-result/26ouotchoNbJ/brABC6eGL7jK/	dembele.txt
https://www.espn.com/soccer/story/_/id/38201929/barcelona-announce-deco-sporting-director-3-year-deal	sporting_director.txt
https://www.laliga.com/en-GB/news/comparison-real-madrid-fc-barcelona-titles	spain_titles.txt
https://tribuna.com/en/news/2025-09-09-bixente-lizarazu-questioning-didier-deschamps-professionalism-is-quite-pathetic/	stadiums.txt
https://www.barcablaugranes.com/2025/5/7/24425163/fc-barcelona-news-7-may-2025-barca-eliminated-champions-league-heartbreaking-loss-inter-milan	champions_elimination.txt
https://www.barcablaugranes.com/2025/5/7/24425163/fc-barcelona-news-7-may-2025-barca-eliminated-champions-league-heartbreaking-loss-inter-milan	champions_elimination.txt
https://www.uefa.com/womenschampionsleague/news/029d-1ec96b619751-1db5282da758-1000--aitana-bonmati-wins-2025-women-s-ballon-d-or/	aitana.txt
https://www.catalannews.com/sports/item/fc-barcelona-camp-nou-return-november-22	campnou_return.txt
https://www.sportingnews.com/us/soccer/news/when-barcelona-win-champions-league-title-europe/5f2f61eddf51917f17a75c13	ucl_barça.txt
https://www.espn.com/soccer/report/_/gameId/748236	espn_clasico.txt
